Unnamed: 0,index,name,price,year,brand,km_drive
7726,7726, HONDA ACCORD 2.0 EL,388000.0,2011,HONDA,0
7727,7727, TOYOTA COMMUTER 2.5,529000.0,2013,TOYOTA,117756
7728,7728, MITSUBISHI TRITON 2.4 PLUS CNG,309000.0,2012,MITSUBISHI,0
7729,7729, NISSAN ALMERA 1.2 E,319000.0,2019,NISSAN,26982
7730,7730, TOYOTA HILUX REVO 2.4 Prerunner E,569000.0,2018,TOYOTA,66194
7731,7731, MINI COOPER 1.6 2Dr,1350000.0,2012,MINI,33000
7732,7732, BMW X3 xDrive20d,839000.0,2012,BMW,116000
7733,7733, MITSUBISHI PAJERO SPORT 2.4 GT,758000.0,2016,MITSUBISHI,0
7734,7734, ISUZU MU-X 1.9,758000.0,2016,ISUZU,94000
7735,7735, HONDA BRIO 1.2 V,259000.0,2012,HONDA,135840
7736,7736, MERCEDES BENZ C200 Edition C,799000.0,2014,MERCEDES,56000
7737,7737, HONDA ACCORD 2.0 EL i-VTEC,800000.0,2014,HONDA,84100
7738,7738, MITSUBISHI PAJERO SPORT 2.5 GT 4WD,878000.0,2016,MITSUBISHI,90000
7739,7739, TOYOTA CAMRY 2.5 G,698000.0,2016,TOYOTA,70000
7740,7740, MERCEDES BENZ C220 Elegance,120000.0,1999,MERCEDES,280000
7741,7741, HONDA ACCORD 2.4 EL NAVI,378000.0,2011,HONDA,0
7742,7742, HONDA ACCORD 2.4 TECH,598000.0,2013,HONDA,0
7743,7743, MERCEDES BENZ E200 KOMPRESSOR Elegance,449000.0,2006,MERCEDES,106000
7744,7744, MERCEDES BENZ GLC250 D 4MATIC,2280000.0,2017,MERCEDES,107000
7745,7745, TOYOTA INNOVA 2.0 V,399000.0,2013,TOYOTA,174728
7746,7746, TOYOTA HILUX REVO 2.4 J Plus Prerunner,499000.0,2017,TOYOTA,150000
7747,7747, TOYOTA AVANZA 1.5 S,319000.0,2012,TOYOTA,0
7748,7748, TOYOTA HILUX REVO 2.8 J Plus,438000.0,2018,TOYOTA,0
7749,7749, TOYOTA HILUX REVO 2.8 J Plus,468000.0,2020,TOYOTA,0
7750,7750, HONDA ACCORD 2.4 EL NAVI,378000.0,2010,HONDA,100000
7751,7751, ISUZU D-MAX 2.5 Hi-Lander L,398000.0,2011,ISUZU,100000
7752,7752, TOYOTA WISH 2.0 ST3,318000.0,2009,TOYOTA,10000
7753,7753, TOYOTA INNOVA 2.0 V,298000.0,2011,TOYOTA,100000
7754,7754, TOYOTA ALTIS 1.6 G,229000.0,2009,TOYOTA,207338
7755,7755, MITSUBISHI SPACE WAGON 2.4 GLS Limited,318000.0,2010,MITSUBISHI,10000
7756,7756, TOYOTA INNOVA 2.0 G,298000.0,2013,TOYOTA,10000
7757,7757, HONDA JAZZ 1.5 S,268000.0,2010,HONDA,10000
7758,7758, TOYOTA INNOVA 2.0 G,339000.0,2011,TOYOTA,166140
7759,7759, FORD FIESTA 1.5 Sport,179000.0,2012,FORD,171524
7760,7760, TOYOTA HILUX REVO 2.4 E Prerunner,569000.0,2018,TOYOTA,70000
7761,7761, ISUZU GRAND ADVENTURE 3.0 4x2,199000.0,2002,ISUZU,263000
7762,7762, HONDA CITY 1.5 V CNG,299000.0,2013,HONDA,222559
7763,7763, TOYOTA CAMRY 2.4 Q,199000.0,2003,TOYOTA,190000
7764,7764, TOYOTA CHR HV Mid,759000.0,2019,TOYOTA,35000
7765,7765, TOYOTA VIOS 1.5 ES,269000.0,2013,TOYOTA,260000
7766,7766, TOYOTA HILUX REVO 2.4 J Plus Prerunner,499000.0,2017,TOYOTA,150000
7767,7767, HONDA CIVIC 1.8 S i-VTEC,329000.0,2010,HONDA,160000
7768,7768, SUZUKI SWIFT GLX,279000.0,2013,SUZUKI,150000
7769,7769, NISSAN NAVARA,349000.0,2015,NISSAN,190000
7770,7770, MAZDA 3 1.6 Spirit,259000.0,2009,MAZDA,176041
7771,7771, HONDA CIVIC 1.8 S i-VTEC,329000.0,2009,HONDA,159435
7772,7772, TOYOTA AVANZA 1.5 S,319000.0,2012,TOYOTA,0
7773,7773, NISSAN ALMERA 1.2 E,299000.0,2017,NISSAN,101573
7774,7774, SUZUKI SWIFT 1.2 GLX,279000.0,2013,SUZUKI,149843
7775,7775, MITSUBISHI PAJERO SPORT 3.0 GT,479000.0,2012,MITSUBISHI,175573
7776,7776, MITSUBISHI SPACE WAGON 2.4 GLS Limited,318000.0,2010,MITSUBISHI,130000
7777,7777, ISUZU MU-7 3.0 Primo Super Titanium,368000.0,2011,ISUZU,100000
7778,7778, HONDA ACCORD 2.0 EL,398000.0,2011,HONDA,100000
7779,7779, NISSAN TIDA 1.6 G,168000.0,2007,NISSAN,10000
7780,7780, TOYOTA INNOVA 2.0 G,298000.0,2013,TOYOTA,0
7781,7781, MITSUBISHI SPACE WAGON 2.4 GLS Limited,318000.0,2010,MITSUBISHI,10000
7782,7782, TOYOTA INNOVA 2.0 G,298000.0,2013,TOYOTA,100000
7783,7783, HONDA JAZZ 1.5 S,268000.0,2010,HONDA,10000
7784,7784, TOYOTA WISH 2.0 Q,268000.0,2006,TOYOTA,100000
7785,7785, ISUZU MU-X 2.5,679000.0,2015,ISUZU,0
7786,7786, TOYOTA FORTUNER 2.8 V 4WD,969000.0,2015,TOYOTA,0
7787,7787, HONDA CITY 1.5 SV i-VTEC,339000.0,2013,HONDA,0
7788,7788, MAZDA CX-3 2.0 S,480000.0,2016,MAZDA,97000
7789,7789, HONDA JAZZ 1.5 V,319000.0,2011,HONDA,160000
7790,7790, HONDA CITY 1.5 SV i-VTEC,215000.0,2009,HONDA,209000
7791,7791, TOYOTA CAMRY 2.0 G,328000.0,2011,TOYOTA,0
7792,7792, TOYOTA CAMRY 2.0 G Extremo,328000.0,2009,TOYOTA,0
7793,7793, TOYOTA FORTUNER 2.5 G,598000.0,2013,TOYOTA,10000
7794,7794, HONDA JAZZ 1.5 S i-VTEC,418000.0,2017,HONDA,10000
7795,7795, HONDA ACCORD 2.4 EL NAVI,398000.0,2011,HONDA,10000
7796,7796, HONDA CR-V 2.0 E 4WD,368000.0,2010,HONDA,10000
7797,7797, HONDA CIVIC 1.8 S i-VTEC,238000.0,2007,HONDA,0
7798,7798, TOYOTA FORTUNER 2.5 G,598000.0,2013,TOYOTA,0
7799,7799, TOYOTA COROLLA 1.6,268000.0,2011,TOYOTA,10000
7800,7800, HONDA ACCORD 2.4 EL NAVI,378000.0,2010,HONDA,10000
7801,7801, HONDA JAZZ 1.5 S,278000.0,2010,HONDA,10000
7802,7802, TOYOTA HILUX REVO 2.8 J Plus,438000.0,2018,TOYOTA,100000
7803,7803, TOYOTA AVANZA 1.5 E,238000.0,2011,TOYOTA,10000
7804,7804, TOYOTA CAMRY 2.0 G Extremo,328000.0,2009,TOYOTA,10000
7805,7805, MITSUBISHI TRITON 2.5 PLUS,338000.0,2011,MITSUBISHI,10000
7806,7806, TOYOTA COROLLA 1.6,138000.0,2006,TOYOTA,100000
7807,7807, TOYOTA WISH 2.0 ST3,318000.0,2009,TOYOTA,10000
7808,7808, HONDA CR-V 2.0 E 4WD,368000.0,2010,HONDA,10000
7809,7809, TOYOTA CAMRY 2.0 G,210000.0,2008,TOYOTA,310000
7810,7810, NISSAN TIDA 1.8 G,248000.0,2011,NISSAN,100000
7811,7811, NISSAN TIDA 1.6 G,168000.0,2007,NISSAN,100000
7812,7812, HONDA JAZZ 1.5 S i-VTEC,278000.0,2010,HONDA,100000
7813,7813, HONDA ACCORD 2.4 TECH,598000.0,2013,HONDA,100000
7814,7814, HONDA ACCORD 2.4 EL NAVI,398000.0,2011,HONDA,10000
7815,7815, HONDA ACCORD 2.4 EL NAVI,418000.0,2011,HONDA,10000
7816,7816, TOYOTA CAMRY 2.0 G,548000.0,2015,TOYOTA,10000
7817,7817, MERCEDES BENZ E200 CGI,799000.0,2011,MERCEDES,110000
7818,7818, SUZUKI CARRY Mini Truck,329000.0,2020,SUZUKI,88000
7819,7819, TOYOTA COROLLA 1.6,268000.0,2011,TOYOTA,10000
7820,7820, TOYOTA WISH 2.0 Q,298000.0,2008,TOYOTA,10000
7821,7821, TOYOTA CAMRY 2.0 G Extremo,499000.0,2013,TOYOTA,82000
7822,7822, HONDA ACCORD 2.4 EL NAVI,398000.0,2011,HONDA,120000
7823,7823, HONDA ACCORD 2.4 EL NAVI,398000.0,2011,HONDA,10000
7824,7824, HONDA ACCORD 2.4 EL NAVI,418000.0,2011,HONDA,10000
7825,7825, TOYOTA HILUX REVO 2.8 J Plus,468000.0,2020,TOYOTA,10000
7826,7826, HONDA CR-V 2.0 S,358000.0,2010,HONDA,10000
7827,7827, MITSUBISHI SPACE WAGON 2.4 GT,298000.0,2008,MITSUBISHI,10000
7828,7828, SUZUKI CARRY 1.6 Mini Truck,279000.0,2019,SUZUKI,13000
7829,7829, FORD FIESTA 1.6 Sport,159000.0,2011,FORD,104000
7830,7830, MERCEDES BENZ C200 KOMPRESSOR Elegance,499000.0,2008,MERCEDES,0
7831,7831, TOYOTA INNOVA 2.0 V,399000.0,2012,TOYOTA,175000
7832,7832, TOYOTA HILUX REVO 2.4 G Prerunner,539000.0,2016,TOYOTA,125000
7833,7833, TOYOTA FORTUNER 3.0 V 4WD,799000.0,2014,TOYOTA,336666
7834,7834, MG 3 1.5 X,259000.0,2016,MG,83000
7835,7835, NISSAN URVAN,359000.0,2011,NISSAN,194356
7836,7836, HONDA CITY 1.5 S CNG,329000.0,2014,HONDA,84418
7837,7837, NISSAN JUKE 1.6 V,349000.0,2014,NISSAN,0
7838,7838, TOYOTA VIOS 1.5 J,319000.0,2014,TOYOTA,139369
7839,7839, TOYOTA VIOS 1.5 J,319000.0,2014,TOYOTA,148162
7840,7840, TOYOTA CAMRY 2.0 G,298000.0,2009,TOYOTA,10000
7841,7841, ISUZU D-MAX 2.5 Hi-Lander L,388000.0,2012,ISUZU,10000
7842,7842, HONDA CIVIC 1.8 Si,238000.0,2007,HONDA,10000
7843,7843, TOYOTA HILUX VIGO 2.5 E,278000.0,2007,TOYOTA,10000
7844,7844, HONDA ACCORD 2.0 EL NAVI,538000.0,2013,HONDA,10000
7845,7845, HONDA ACCORD 2.0 EL,378000.0,2011,HONDA,10000
7846,7846, ISUZU D-MAX 3.0 Hi-Lander,398000.0,2011,ISUZU,10000
7847,7847, NISSAN SYLPHY 1.6 E,318000.0,2012,NISSAN,100000
7848,7848, MITSUBISHI STRADA G-WAGON 2.8 GLS 4WD,309000.0,2004,MITSUBISHI,239186
7849,7849, HONDA ACCORD 2.0 EL NAVI,538000.0,2013,HONDA,0
7850,7850, MAZDA BT-50 Hi-Racer,309000.0,2013,MAZDA,98947
7851,7851, TOYOTA VIOS 1.5 ES,269000.0,2012,TOYOTA,258201
7852,7852, HONDA ACCORD 2.4 EL,548000.0,2014,HONDA,10000
7853,7853, TOYOTA HILUX REVO 2.8 J Plus,438000.0,2019,TOYOTA,10000
7854,7854, TOYOTA AVANZA 1.5 E,238000.0,2011,TOYOTA,10000
7855,7855, MITSUBISHI STRADA 2.8 GL,309000.0,2004,MITSUBISHI,239186
7856,7856, NISSAN JUKE 1.6 V,349000.0,2014,NISSAN,132339
7857,7857, HONDA CITY 1.5 S CNG,329000.0,2014,HONDA,85000
7858,7858, HONDA ACCORD 2.0 EL,378000.0,2011,HONDA,10000
7859,7859, HONDA ACCORD 2.0 EL NAVI,538000.0,2013,HONDA,10000
7860,7860, TOYOTA COROLLA 1.6,138000.0,2006,TOYOTA,10000
7861,7861, MITSUBISHI SPACE WAGON 2.4 GT,298000.0,2008,MITSUBISHI,10000
7862,7862, TOYOTA YARIS 1.5 J,209000.0,2008,TOYOTA,250000
7863,7863, FORD FIESTA 1.5 Sport,179000.0,2012,FORD,171524
7864,7864, ISUZU GRAND ADVENTURE 3.0 4X4,199000.0,2002,ISUZU,262438
7865,7865, TOYOTA COMMUTER 2.5,529000.0,2013,TOYOTA,117756
7866,7866, TOYOTA ALTIS 1.6 E,239000.0,2010,TOYOTA,150695
7867,7867, BMW 318I SE,165000.0,2001,BMW,163000
7868,7868, TOYOTA ALTIS 1.8 E,95000.0,2002,TOYOTA,161000
7869,7869, FORD RANGER 2.2 Hi-Rider XL+,388000.0,2017,FORD,10000
7870,7870, TOYOTA HILUX REVO 2.8 J Plus,468000.0,2020,TOYOTA,10000
7871,7871, HONDA CR-V 2.0 S,498000.0,2014,HONDA,10000
7872,7872, TOYOTA FORTUNER 2.8 V 4WD,978000.0,2015,TOYOTA,10000
7873,7873, TOYOTA HILUX REVO 2.8 J Plus,438000.0,2018,TOYOTA,10000
7874,7874, HONDA ACCORD 2.4 EL NAVI,398000.0,2011,HONDA,10000
7875,7875, HONDA CIVIC 1.8 S i-VTEC,238000.0,2007,HONDA,10000
7876,7876, FORD ECOSPORT 1.5 Titanium,329000.0,2015,FORD,90961
7877,7877, TOYOTA HILUX VIGO 2.5 E Prerunner,368000.0,2011,TOYOTA,10000
7878,7878, HONDA CIVIC 1.8 S i-VTEC,358000.0,2012,HONDA,10000
7879,7879, ISUZU MU-7 3.0 Primo Super Platinum,398000.0,2010,ISUZU,10000
7880,7880, MAZDA 2 1.3 Sports Standard,368000.0,2016,MAZDA,10000
7881,7881, TOYOTA HILUX VIGO 2.5 E,278000.0,2007,TOYOTA,10000
7882,7882, TOYOTA CAMRY 2.0 G Extremo,328000.0,2009,TOYOTA,10000
7883,7883, NISSAN TIDA 1.8 G,248000.0,2011,NISSAN,10000
7884,7884, TOYOTA INNOVA 2.0 G,258000.0,2009,TOYOTA,10000
7885,7885, ISUZU D-MAX 2.5 Hi-Lander Super Platinum,378000.0,2009,ISUZU,10000
7886,7886, HONDA CR-V 2.0 S,358000.0,2010,HONDA,10000
7887,7887, TOYOTA WISH 2.0 ST2,288000.0,2007,TOYOTA,10000
7888,7888, HONDA CR-V 2.0 S,358000.0,2010,HONDA,0
7889,7889, TOYOTA FORTUNER 2.5 G,598000.0,2013,TOYOTA,10000
7890,7890, ISUZU MU-7 3.0 Primo Super Platinum,398000.0,2011,ISUZU,10000
7891,7891, MITSUBISHI TRITON DOUBLE CAB PLUS VN TURBO,338000.0,2011,MITSUBISHI,10000
7892,7892, VOLVO 760 2.3 GLE,55000.0,1990,VOLVO,100000
7893,7893, MG 3 1.5 X,259000.0,2016,MG,83595
7894,7894, TOYOTA CAMRY 2.0 G,298000.0,2009,TOYOTA,0
7895,7895, ISUZU MU-7 3.0 Primo Platinum,398000.0,2010,ISUZU,0
7896,7896, TOYOTA CAMRY 2.0 G,328000.0,2011,TOYOTA,10000
7897,7897, TOYOTA HILUX VIGO 2.5 Double Cab E Prerunner VN Turbo,368000.0,2011,TOYOTA,10000
7898,7898, HONDA JAZZ 1.5 S i-VTEC,418000.0,2017,HONDA,10000
7899,7899, HONDA CIVIC 1.8 S i-VTEC,378000.0,2013,HONDA,10000
7900,7900, ISUZU MU-7 3.0 Primo Super Titanium,368000.0,2011,ISUZU,10000
7901,7901, TOYOTA CAMRY 2.4 G,278000.0,2007,TOYOTA,10000
7902,7902, TOYOTA HILUX VIGO 2.5 E,278000.0,2007,TOYOTA,10000
7903,7903, MAZDA 3 1.6 Spirit,249000.0,2012,MAZDA,120322
7904,7904, HONDA FREED 1.5 E,378000.0,2010,HONDA,10000
7905,7905, FORD RANGER 2.2 Hi-Rider XL+,388000.0,2017,FORD,10000
7906,7906, TOYOTA WISH 2.0 ST2,288000.0,2007,TOYOTA,10000
7907,7907, TOYOTA ALTIS 1.6 E CNG,239000.0,2010,TOYOTA,183269
7908,7908, TOYOTA HILUX REVO 2.8 J Plus,438000.0,2019,TOYOTA,10000
7909,7909, ISUZU D-MAX 3.0 Hi-Lander,398000.0,2011,ISUZU,10000
7910,7910, TOYOTA HILUX VIGO 2.5 SMART CAB E Prerunner VN Turbo,328000.0,2010,TOYOTA,10000
7911,7911, HONDA ACCORD 2.0 EL,398000.0,2011,HONDA,10000
7912,7912, FORD FOCUS 1.6 Trend,249000.0,2012,FORD,152280
7913,7913, MERCEDES BENZ E200 CGI,995000.0,2013,MERCEDES,107000
7914,7914, HONDA JAZZ 1.5 E-V,319000.0,2011,HONDA,157604
7915,7915, ISUZU D-MAX 3.0 Hi-Lander Z-Prestige,579000.0,2018,ISUZU,40944
7916,7916, NISSAN ALMERA 1.2 E,299000.0,2017,NISSAN,72062
7917,7917, MITSUBISHI MIRAGE 1.2 GLS,140000.0,2012,MITSUBISHI,149015
7918,7918, NISSAN JUKE 1.6 V,329000.0,2014,NISSAN,156926
7919,7919, MAZDA 2 1.5 XD High,379000.0,2015,MAZDA,110422
7920,7920, MAZDA 2 1.5 XD High,399000.0,2016,MAZDA,135987
7921,7921, FORD FIESTA 1.5 Sport,199000.0,2013,FORD,0
7922,7922, TOYOTA YARIS 1.5 J,209000.0,2008,TOYOTA,252692
7923,7923, HONDA CR-V 2.0 S,358000.0,2010,HONDA,10000
7924,7924, TOYOTA CAMRY 2.0 G,328000.0,2011,TOYOTA,10000
7925,7925, TOYOTA INNOVA 2.0 G,258000.0,2009,TOYOTA,10000
7926,7926, MITSUBISHI PAJERO SPORT 2.5 GT 4WD,398000.0,2011,MITSUBISHI,10000
7927,7927, MITSUBISHI SPACE WAGON 2.4 GT,268000.0,2007,MITSUBISHI,10000
7928,7928, NISSAN TEANA 250 XV,299000.0,2009,NISSAN,141921
7929,7929, TOYOTA HILUX REVO 2.8 J Plus,438000.0,2018,TOYOTA,10000
7930,7930, TOYOTA INNOVA 2.0 V,298000.0,2011,TOYOTA,10000
7931,7931, HONDA ACCORD 2.4 JP,448000.0,2012,HONDA,10000
7932,7932, MITSUBISHI SPACE WAGON 2.4 GT,268000.0,2007,MITSUBISHI,10000
7933,7933, MITSUBISHI PAJERO SPORT 2.5 GT 4WD,398000.0,2011,MITSUBISHI,10000
7934,7934, MERCEDES BENZ E250 AMG Dynamic,1190000.0,2012,MERCEDES,73000
7935,7935, TOYOTA HILUX REVO 2.4 Prerunner E Plus,569000.0,2019,TOYOTA,187343
7936,7936, TOYOTA COMMUTER 2.5,529000.0,2013,TOYOTA,117756
7937,7937, HONDA JAZZ 1.5 SV i-VTEC,220000.0,2013,HONDA,150000
7938,7938, HONDA CIVIC 1.8 S i-VTEC,329000.0,2009,HONDA,159435
7939,7939, TOYOTA INNOVA 2.0 V,298000.0,2011,TOYOTA,10000
7940,7940, HONDA ACCORD 2.4 JP,448000.0,2012,HONDA,10000
7941,7941, HONDA CR-V 2.0 E 4WD,358000.0,2010,HONDA,10000
7942,7942, TOYOTA HILUX VIGO 2.5 E,368000.0,2010,TOYOTA,10000
7943,7943, TOYOTA INNOVA 2.0 G,298000.0,2012,TOYOTA,10000
7944,7944, NISSAN FRONTIER NAVARA 2.5 SV Calibre SE,349000.0,2015,NISSAN,187343
7945,7945, HONDA CITY 1.5 SV i-VTEC,399000.0,2015,HONDA,80000
7946,7946, TOYOTA FORTUNER 2.8 TRD Sportivo,1390000.0,2019,TOYOTA,43000
7947,7947, MAZDA 2 1.3 Sports Standard,368000.0,2016,MAZDA,10000
7948,7948, HONDA CR-V 2.0 S,498000.0,2014,HONDA,10000
7949,7949, HONDA CR-V 2.0 E 4WD,368000.0,2010,HONDA,10000
7950,7950, TOYOTA CAMRY 2.0 G,548000.0,2015,TOYOTA,10000
7951,7951, MERCEDES BENZ C300 Blue TEC HYBRID,1820000.0,2020,MERCEDES,32000
7952,7952, HONDA ACCORD 2.4 JP,448000.0,2012,HONDA,75000
7953,7953, TOYOTA CAMRY 2.0 G,548000.0,2015,TOYOTA,250000
7954,7954, HONDA CR-V 2.0 S,498000.0,2014,HONDA,130000
7955,7955, TOYOTA CAMRY 2.0 G,298000.0,2009,TOYOTA,0
7956,7956, HONDA ACCORD 2.4 EL,350000.0,2008,HONDA,191402
7957,7957, ISUZU D-MAX 3.0 Rodeo LS 4WD,350000.0,2008,ISUZU,175236
7958,7958, TOYOTA PRIUS 1.8 Hybrid TRD Sportivo Top option,400000.0,2011,TOYOTA,218000
7959,7959, MITSUBISHI PAJERO SPORT 2.5 GT 4WD,398000.0,2011,MITSUBISHI,0
7960,7960, MITSUBISHI SPACE WAGON 2.4 GT,288000.0,2007,MITSUBISHI,0
7961,7961, TOYOTA CHR Mid,759000.0,2018,TOYOTA,33929
7962,7962, TOYOTA VIOS 1.5 TRD Sportivo,339000.0,2014,TOYOTA,20550
7963,7963, MITSUBISHI LANCER 1.5 GLX,79000.0,1993,MITSUBISHI,223573
7964,7964, SUZUKI SWIFT 1.2 GL,239000.0,2012,SUZUKI,180000
7965,7965, TOYOTA HILUX REVO 2.4 J Plus Prerunner,499000.0,2017,TOYOTA,146968
7966,7966, MG 3 1.5 V,279000.0,2017,MG,105787
7967,7967, ISUZU D-MAX 3.0 Hi-Lander,489000.0,2014,ISUZU,157314
7968,7968, HONDA STREAM 2.0 E,210000.0,2004,HONDA,225693
7969,7969, TOYOTA YARIS 1.2 J,330000.0,2014,TOYOTA,146163
7970,7970, HONDA ACCORD 2.4 EL,548000.0,2014,HONDA,10000
7971,7971, HONDA FREED 1.5 E,378000.0,2010,HONDA,10000
7972,7972, HONDA ACCORD 2.4 EL NAVI,398000.0,2011,HONDA,10000
7973,7973, TOYOTA WISH 2.0 ST3,318000.0,2009,TOYOTA,10000
7974,7974, MERCEDES BENZ E250 AMG Dynamic,1659000.0,2016,MERCEDES,110000
7975,7975, TOYOTA CAMRY 2.4 G,278000.0,2007,TOYOTA,10000
7976,7976, HONDA CIVIC 1.8 S i-VTEC,378000.0,2013,HONDA,10000
7977,7977, TOYOTA WISH 2.0 Q,268000.0,2006,TOYOTA,10000
7978,7978, ISUZU D-MAX 2.5 X-Series,420000.0,2012,ISUZU,101534
7979,7979, BMW 630CI,1790000.0,2007,BMW,82000
7980,7980, HONDA JAZZ 1.5 S,268000.0,2010,HONDA,10000
7981,7981, HONDA JAZZ 1.5 S i-VTEC,418000.0,2017,HONDA,10000
7982,7982, HONDA ACCORD 2.4 EL,378000.0,2010,HONDA,10000
7983,7983, TOYOTA AVANZA 1.5 E,238000.0,2011,TOYOTA,10000
7984,7984, HONDA CIVIC 1.8 S i-VTEC,358000.0,2012,HONDA,10000
7985,7985, HONDA ACCORD 2.4 TECH,598000.0,2013,HONDA,10000
7986,7986, ISUZU MU-7 3.0 Primo Super Titanium,368000.0,2011,ISUZU,10000
7987,7987, ISUZU MU-7 3.0 Primo Super Titanium,368000.0,2011,ISUZU,0
7988,7988, TOYOTA HILUX REVO 2.8 J Plus,438000.0,2018,TOYOTA,10000
7989,7989, HONDA CR-V 2.0 E 4WD,308000.0,2008,HONDA,10000
7990,7990, ISUZU MU-7 3.0 Primo Super Titanium,368000.0,2011,ISUZU,10000
7991,7991, NISSAN TIDA 1.6 G,168000.0,2007,NISSAN,10000
7992,7992, ISUZU MU-7 3.0 Primo Super Platinum,429000.0,2010,ISUZU,220000
7993,7993, HONDA JAZZ 1.5 S,268000.0,2010,HONDA,10000
7994,7994, TOYOTA CAMRY 2.0 G,328000.0,2009,TOYOTA,10000
7995,7995, TOYOTA WISH 2.0 Q,298000.0,2008,TOYOTA,10000
7996,7996, TOYOTA ALTIS 1.6 G,268000.0,2011,TOYOTA,0
7997,7997, HONDA JAZZ 1.5 V i-VTEC,278000.0,2010,HONDA,0
7998,7998, ISUZU D-MAX 2.5 Z,449000.0,2013,ISUZU,152000
7999,7999, SUZUKI SWIFT GLX,279000.0,2013,SUZUKI,115295
8000,8000, TOYOTA CAMRY 2.0 G Extremo,348000.0,2009,TOYOTA,10000
8001,8001, HONDA JAZZ 1.5 S,278000.0,2010,HONDA,10000
8002,8002, TOYOTA WISH 2.0 Q,298000.0,2008,TOYOTA,10000
8003,8003, ISUZU D-MAX 2.5 Hi-Lander Super Platinum,398000.0,2011,ISUZU,10000
8004,8004, MITSUBISHI TRITON 2.4 PLUS CNG,259000.0,2012,MITSUBISHI,170000
8005,8005, ISUZU D-MAX 2.5 Hi-Lander L,388000.0,2012,ISUZU,10000
8006,8006, ISUZU D-MAX 2.5 Hi-Lander L,378000.0,2009,ISUZU,10000
8007,8007, TOYOTA HILUX VIGO 2.5 E,278000.0,2007,TOYOTA,10000
8008,8008, HYUNDAI H-1 2.5 Deluxe,1190000.0,2018,HYUNDAI,23457
8009,8009, ISUZU D-MAX 3.0 Hi-Lander Z Prestige Ddi VGS Turbo,489000.0,2015,ISUZU,157314
8010,8010, BMW 330E Plugin Hybrid,1389000.0,2017,BMW,50000
8011,8011, NISSAN NOTE 1.2 V,339000.0,2018,NISSAN,49000
8012,8012, TOYOTA CAMRY 2.0 G,328000.0,2009,TOYOTA,10000
8013,8013, TOYOTA WISH 2.0 Q,268000.0,2006,TOYOTA,10000
8014,8014, HONDA CIVIC 1.8 S i-VTEC,298000.0,2011,HONDA,10000
8015,8015, NISSAN TIDA 1.6 G,248000.0,2011,NISSAN,10000
8016,8016, HONDA ACCORD 2.0 EL,398000.0,2011,HONDA,10000
8017,8017, ISUZU MU-7 3.0 Primo Super Titanium,368000.0,2011,ISUZU,10000
8018,8018, HONDA JAZZ 1.5 S,268000.0,2010,HONDA,10000
8019,8019, HONDA CIVIC 1.8 S i-VTEC,358000.0,2012,HONDA,125000
8020,8020, HONDA JAZZ 1.5 S i-VTEC,418000.0,2017,HONDA,83000
8021,8021, HONDA ACCORD 2.4 TECH,598000.0,2013,HONDA,10000
8022,8022, TOYOTA FORTUNER 2.5 G,598000.0,2013,TOYOTA,10000
8023,8023, MITSUBISHI TRITON 2.5 PLUS,338000.0,2011,MITSUBISHI,10000
8024,8024, TOYOTA COROLLA 1.6,268000.0,2011,TOYOTA,10000
8025,8025, TOYOTA FORTUNER 2.8 V 4WD,978000.0,2015,TOYOTA,10000
8026,8026, HONDA CIVIC 1.8 S i-VTEC,298000.0,2011,HONDA,10000
8027,8027, NISSAN TIDA 1.6 G,138000.0,2007,NISSAN,10000
8028,8028, HONDA CIVIC 2.0 EL i-VTEC,359000.0,2011,HONDA,121000
8029,8029, MITSUBISHI PAJERO SPORT 2.4 GT Premium Elite Edition,1250000.0,2021,MITSUBISHI,14000
8030,8030, MG ZS 1.5 D,469000.0,2020,MG,13000
8031,8031, BMW 330E Plugin Hybrid,2550000.0,2021,BMW,6000
8032,8032, MERCEDES BENZ E220 CDI Classic,259000.0,2002,MERCEDES,320000
8033,8033, ISUZU V-CROSS,558000.0,2014,ISUZU,0
8034,8034, TOYOTA COROLLA,378000.0,2017,TOYOTA,0
8035,8035, ISUZU D-MAX 2.5 Hi-Lander L,388000.0,2012,ISUZU,10000
8036,8036, TOYOTA FORTUNER 2.8 V,978000.0,2015,TOYOTA,10000
8037,8037, TOYOTA COROLLA 1.6,138000.0,2006,TOYOTA,10000
8038,8038, TOYOTA HILUX VIGO 2.5 E,278000.0,2007,TOYOTA,10000
8039,8039, HONDA JAZZ 1.5 S,278000.0,2010,HONDA,10000
8040,8040, TOYOTA WISH 2.0 ST2,268000.0,2007,TOYOTA,10000
8041,8041, HONDA CR-V 2.0 E 4WD,368000.0,2010,HONDA,10000
8042,8042, MG 3 1.5 V,279000.0,2017,MG,105787
8043,8043, HONDA CR-V 2.0 S,537000.0,2014,HONDA,10000
8044,8044, MITSUBISHI SPACE WAGON 2.4 GT,298000.0,2008,MITSUBISHI,10000
8045,8045, HONDA CIVIC 1.8 Si,238000.0,2007,HONDA,10000
8046,8046, TOYOTA FORTUNER,688000.0,2015,TOYOTA,0
8047,8047, TOYOTA HILUX REVO 2.8 J Plus,468000.0,2020,TOYOTA,10000
8048,8048, HONDA CIVIC,628000.0,2018,HONDA,0
8049,8049, HONDA ACCORD 2.4 EL NAVI,378000.0,2010,HONDA,10000
8050,8050, TOYOTA COROLLA 1.6,138000.0,2006,TOYOTA,10000
